,trail_id,for_display,lat,lon,elevation,slope
32,882074479,True,44.39294380,-72.98149110,144.79,-9.45
33,882074479,True,44.39305110,-72.98148440,142.43,-11.18
34,882074479,True,44.39315840,-72.98147770,139.52,-13.69
35,882074479,True,44.39323602,-72.98148640,137.02,-16.11
36,882074479,True,44.39331365,-72.98149510,134.45,-16.53
37,882074479,True,44.39339127,-72.98150380,132.29,-14.01
38,882074479,True,44.39346890,-72.98151250,130.45,-12.00
39,882074479,True,44.39355085,-72.98152927,129.04,-8.70
40,882074479,True,44.39363280,-72.98154605,127.96,-6.69
41,882074479,True,44.39371475,-72.98156282,126.79,-7.24
42,882074479,True,44.39379670,-72.98157960,125.48,-8.10
43,882074479,True,44.39388485,-72.98155410,123.75,-9.81
44,882074479,True,44.39397300,-72.98152860,121.91,-10.42
45,882074479,True,44.39404775,-72.98150850,120.41,-10.05
46,882074479,True,44.39412250,-72.98148840,118.76,-11.03
47,882074479,True,44.39419725,-72.98146830,117.40,-9.13
48,882074479,True,44.39427200,-72.98144820,116.73,-4.53
0,882074480,True,44.39018570,-72.98133280,208.48,0.00
1,882074480,True,44.39020870,-72.98123760,208.02,-3.30
2,882074480,True,44.39023170,-72.98114240,207.61,-2.94
3,882074480,True,44.39027675,-72.98099220,207.62,0.04
4,882074480,True,44.39032180,-72.98084200,208.29,2.96
5,882074480,True,44.39039465,-72.98077360,207.21,-6.32
6,882074480,True,44.39046750,-72.98070520,206.09,-6.55
7,882074480,True,44.39056330,-72.98067165,204.60,-7.73
8,882074480,True,44.39065910,-72.98063810,202.89,-8.85
9,882074480,True,44.39076645,-72.98061665,200.31,-12.08
10,882074480,True,44.39087380,-72.98059520,197.14,-14.73
11,882074480,True,44.39098115,-72.98057375,193.71,-15.88
12,882074480,True,44.39108850,-72.98055230,190.67,-14.15
13,882074480,True,44.39120445,-72.98052750,188.34,-10.13
14,882074480,True,44.39132040,-72.98050270,185.89,-10.64
15,882074480,True,44.39143635,-72.98047790,183.37,-10.94
16,882074480,True,44.39155230,-72.98045310,180.30,-13.25
17,882074480,True,44.39163855,-72.98043500,176.82,-19.74
18,882074480,True,44.39172480,-72.98041690,172.74,-22.82
19,882074480,True,44.39181105,-72.98039880,168.68,-22.72
20,882074480,True,44.39189730,-72.98038070,165.99,-15.50
21,882074480,True,44.39201995,-72.98040750,162.52,-14.11
22,882074480,True,44.39214260,-72.98043430,159.87,-10.87
23,882074480,True,44.39226145,-72.98050940,156.98,-11.27
24,882074480,True,44.39238030,-72.98058450,154.29,-10.51
25,882074480,True,44.39245313,-72.98061870,152.86,-9.50
26,882074480,True,44.39252595,-72.98065290,151.45,-9.37
27,882074480,True,44.39259877,-72.98068710,149.93,-10.09
28,882074480,True,44.39267160,-72.98072130,148.45,-9.83
29,882074480,True,44.39279235,-72.98073470,146.42,-8.57
30,882074480,True,44.39291310,-72.98074810,144.47,-8.24
31,882074480,True,44.39298498,-72.98073940,143.16,-9.27
32,882074480,True,44.39305685,-72.98073070,141.95,-8.58
33,882074480,True,44.39312872,-72.98072200,140.81,-8.09
34,882074480,True,44.39320060,-72.98071330,139.75,-7.53
35,882074480,True,44.39331175,-72.98069450,138.24,-6.92
36,882074480,True,44.39342290,-72.98067570,135.87,-10.78
37,882074480,True,44.39353980,-72.98066495,133.27,-11.29
38,882074480,True,44.39365670,-72.98065420,131.48,-7.82
39,882074480,True,44.39377940,-72.98066225,130.11,-5.73
40,882074480,True,44.39390210,-72.98067030,128.15,-8.17
41,882074480,True,44.39397585,-72.98071995,126.17,-12.28
42,882074480,True,44.39404960,-72.98076960,123.75,-14.89
43,882074480,True,44.39409465,-72.98085005,122.08,-11.62
44,882074480,True,44.39413970,-72.98093050,120.73,-9.44
0,882074481,True,44.38987020,-72.98129980,214.76,0.00
1,882074481,True,44.38988935,-72.98143125,214.31,-2.42
2,882074481,True,44.38990850,-72.98156270,213.46,-4.56
3,882074481,True,44.38992960,-72.98168605,212.77,-3.92
4,882074481,True,44.38995070,-72.98180940,212.06,-4.03
5,882074481,True,44.38997560,-72.98195155,211.02,-5.11
6,882074481,True,44.39000050,-72.98209370,210.30,-3.54
7,882074481,True,44.39005320,-72.98218760,209.27,-6.20
8,882074481,True,44.39010590,-72.98228150,207.88,-8.34
9,882074481,True,44.39021325,-72.98234585,206.06,-7.98
10,882074481,True,44.39032060,-72.98241020,203.84,-9.70
11,882074481,True,44.39041640,-72.98241020,201.49,-12.44
12,882074481,True,44.39051220,-72.98241020,199.37,-11.26
13,882074481,True,44.39059445,-72.98237952,198.00,-8.24
14,882074481,True,44.39067670,-72.98234885,196.59,-8.47
15,882074481,True,44.39075895,-72.98231817,194.90,-10.12
16,882074481,True,44.39084120,-72.98228750,193.15,-10.48
17,882074481,True,44.39090670,-72.98223620,191.80,-9.19
18,882074481,True,44.39097220,-72.98218490,190.46,-9.12
19,882074481,True,44.39102205,-72.98210980,189.42,-7.28
20,882074481,True,44.39107190,-72.98203470,188.42,-7.00
21,882074481,True,44.39113115,-72.98191155,186.91,-7.29
22,882074481,True,44.39119040,-72.98178840,185.54,-6.62
23,882074481,True,44.39124965,-72.98166525,183.84,-8.20
24,882074481,True,44.39130890,-72.98154210,181.76,-10.00
0,882074482,True,44.39097220,-72.98218490,190.46,0.00
1,882074482,True,44.39101440,-72.98232975,189.88,-2.67
2,882074482,True,44.39105660,-72.98247460,188.94,-4.32
3,882074482,True,44.39112110,-72.98262300,187.82,-4.64
4,882074482,True,44.39117920,-72.98274280,187.46,-1.79
5,882074482,True,44.39122138,-72.98282327,187.35,-0.79
6,882074482,True,44.39126355,-72.98290375,187.07,-2.02
7,882074482,True,44.39130573,-72.98298422,186.58,-3.54
8,882074482,True,44.39134790,-72.98306470,185.69,-6.40
9,882074482,True,44.39142840,-72.98314515,184.10,-8.23
10,882074482,True,44.39150890,-72.98322560,181.65,-12.56
11,882074482,True,44.39159515,-72.98324975,179.75,-10.99
12,882074482,True,44.39168140,-72.98327390,177.61,-12.34
13,882074482,True,44.39176765,-72.98329805,175.32,-13.18
14,882074482,True,44.39185390,-72.98332220,173.03,-13.18
15,882074482,True,44.39192465,-72.98330430,171.50,-10.83
16,882074482,True,44.39199540,-72.98328640,169.88,-11.46
17,882074482,True,44.39206615,-72.98326850,168.37,-10.70
18,882074482,True,44.39213690,-72.98325060,166.91,-10.35
19,882074482,True,44.39224420,-72.98316745,164.35,-10.63
20,882074482,True,44.39235150,-72.98308430,161.43,-12.08
21,882074482,True,44.39240325,-72.98300720,159.78,-11.11
22,882074482,True,44.39245500,-72.98293010,158.10,-11.30
23,882074482,True,44.39250675,-72.98285300,156.22,-12.61
24,882074482,True,44.39255850,-72.98277590,154.43,-12.02
25,882074482,True,44.39264570,-72.98267800,151.72,-12.30
26,882074482,True,44.39273290,-72.98258010,149.12,-11.81
27,882074482,True,44.39282875,-72.98249155,146.63,-11.03
28,882074482,True,44.39292460,-72.98240300,144.28,-10.43
29,882074482,True,44.39303000,-72.98236545,141.75,-11.82
30,882074482,True,44.39313540,-72.98232790,139.21,-11.86
31,882074482,True,44.39321590,-72.98234135,137.67,-9.69
32,882074482,True,44.39329640,-72.98235480,136.47,-7.58
33,882074482,True,44.39339035,-72.98236820,134.60,-10.10
34,882074482,True,44.39348430,-72.98238160,133.59,-5.49
0,882074483,True,44.39112110,-72.98262300,187.82,0.00
1,882074483,True,44.39119632,-72.98263775,186.98,-5.68
2,882074483,True,44.39127155,-72.98265250,186.27,-4.80
3,882074483,True,44.39134678,-72.98266725,185.52,-5.07
4,882074483,True,44.39142200,-72.98268200,184.84,-4.60
5,882074483,True,44.39149387,-72.98269272,183.89,-6.74
6,882074483,True,44.39156575,-72.98270345,182.96,-6.60
7,882074483,True,44.39163763,-72.98271417,182.26,-4.98
8,882074483,True,44.39170950,-72.98272490,182.00,-1.85
9,882074483,True,44.39182930,-72.98271955,179.75,-9.58
10,882074483,True,44.39194910,-72.98271420,175.95,-15.91
11,882074483,True,44.39206980,-72.98265385,172.82,-12.39
12,882074483,True,44.39219050,-72.98259350,166.23,-24.82
13,882074483,True,44.39225615,-72.98255125,162.92,-22.39
14,882074483,True,44.39232180,-72.98250900,159.72,-21.72
15,882074483,True,44.39238745,-72.98246675,157.24,-17.15
16,882074483,True,44.39245310,-72.98242450,155.10,-14.91
17,882074483,True,44.39257865,-72.98241780,152.39,-10.98
18,882074483,True,44.39270420,-72.98241110,149.38,-12.16
19,882074483,True,44.39281440,-72.98240705,146.66,-12.51
20,882074483,True,44.39292460,-72.98240300,144.28,-10.99
0,882074484,True,44.39245310,-72.98242450,155.10,0.00
1,882074484,True,44.39249900,-72.98226180,153.47,-6.69
2,882074484,True,44.39254490,-72.98209910,152.06,-5.79
3,882074484,True,44.39258895,-72.98196230,150.82,-5.94
4,882074484,True,44.39263300,-72.98182550,150.21,-2.93
5,882074484,True,44.39267475,-72.98174793,149.74,-3.49
6,882074484,True,44.39271650,-72.98167035,149.19,-4.08
7,882074484,True,44.39275825,-72.98159277,148.28,-6.73
8,882074484,True,44.39280000,-72.98151520,147.29,-7.31
0,882074485,True,44.39313540,-72.98232790,139.21,0.00
1,882074485,True,44.39322440,-72.98220010,137.19,-8.11
2,882074485,True,44.39331340,-72.98207230,135.51,-6.76
3,882074485,True,44.39337090,-72.98200455,134.51,-6.82
4,882074485,True,44.39342840,-72.98193680,133.61,-6.15
5,882074485,True,44.39348590,-72.98186905,132.64,-6.62
6,882074485,True,44.39354340,-72.98180130,131.43,-8.24
7,882074485,True,44.39360672,-72.98174588,129.90,-10.44
8,882074485,True,44.39367005,-72.98169045,128.33,-10.70
9,882074485,True,44.39373337,-72.98163503,126.81,-10.37
10,882074485,True,44.39379670,-72.98157960,125.48,-9.10
